Date,open,high,low,close,volume
2009-09-28,6178.14013671875,6229.7001953125,6110.16015625,6227.06982421875,145770400
2009-09-29,6227.06982421875,6286.669921875,6222.60009765625,6279.47021484375,141760700
2009-09-30,6279.47021484375,6337.169921875,6253.58984375,6322.0400390625,153799800
2009-10-05,6302.10009765625,6341.64990234375,6267.81005859375,6282.3798828125,185296900
2009-10-06,6282.3798828125,6344.77001953125,6282.3798828125,6340.509765625,158079300
2009-10-07,6340.509765625,6368.81005859375,6284.77001953125,6314.77978515625,176559200
2009-10-12,6399.6298828125,6422.85986328125,6374.33984375,6400.39013671875,203257400
2009-10-13,6400.39013671875,6402.330078125,6338.02978515625,6351.3798828125,139990500
2009-10-14,6351.3798828125,6456.02978515625,6349.66015625,6449.81005859375,240657200
2009-10-19,6396.10009765625,6546.77001953125,6396.10009765625,6535.08984375,292543100
2009-10-20,6535.08984375,6566.759765625,6511.009765625,6541.47998046875,256022500
2009-10-21,6541.47998046875,6542.10009765625,6451.2099609375,6515.81005859375,217195300
2009-10-26,6527.52978515625,6574.25,6526.1201171875,6563.5,215371300
2009-10-27,6563.5,6563.5,6506.02001953125,6532.919921875,197480500
2009-10-28,6532.919921875,6540.72998046875,6431.33984375,6441.60009765625,230564900
2009-11-02,6313.080078125,6374.35009765625,6281.85986328125,6371.97021484375,201831900
2009-11-03,6371.97021484375,6381.60009765625,6280.93994140625,6283.31005859375,208170100
2009-11-04,6283.31005859375,6363.43994140625,6283.31005859375,6343.1201171875,195079900
2009-11-09,6255.7998046875,6277.31982421875,6237.009765625,6275.9599609375,155794400
2009-11-10,6275.9599609375,6322.93994140625,6226.72998046875,6238.81005859375,179533200
2009-11-11,6238.81005859375,6255.2001953125,6196.669921875,6253.9501953125,131916800
2009-11-16,6271.509765625,6332.419921875,6267.77001953125,6315.4501953125,116838000
2009-11-17,6315.4501953125,6356.33984375,6314.22021484375,6332.7001953125,154539300
2009-11-18,6332.7001953125,6346.02978515625,6308.259765625,6318.68017578125,111968200
2009-11-23,6284.39013671875,6316.52978515625,6277.2099609375,6291.27001953125,83407300
2009-11-24,6291.27001953125,6304.02978515625,6272.52978515625,6303.81005859375,73442800
2009-11-25,6303.81005859375,6362.25,6303.27978515625,6355.81982421875,87834400
2009-12-07,6309.0498046875,6309.669921875,6239.18994140625,6246.5,92099800
2009-12-08,6246.5,6246.5,6045.0,6102.6201171875,123776200
2009-12-09,6102.6201171875,6102.6201171875,5926.47021484375,5954.1298828125,112689000
2009-12-14,6025.919921875,6167.60009765625,6025.919921875,6155.02978515625,112111900
2009-12-15,6155.02978515625,6155.169921875,6099.490234375,6109.7900390625,92698300
2009-12-16,6109.7900390625,6156.0498046875,6102.31982421875,6153.85009765625,73298500
2009-12-21,6217.08984375,6252.2099609375,6201.47998046875,6252.2099609375,99628600
2009-12-22,6252.2099609375,6274.43994140625,6216.31982421875,6229.169921875,77073800
2009-12-23,6229.169921875,6249.02978515625,6198.64013671875,6243.93017578125,100703300
2009-12-28,6254.669921875,6264.52001953125,6169.25,6177.75,114495500
2009-12-29,6177.75,6189.2099609375,6093.43994140625,6121.77978515625,97588800
2009-12-30,6121.77978515625,6147.10009765625,6082.419921875,6121.759765625,80456000
2010-01-04,6149.91015625,6202.31982421875,6134.72021484375,6201.759765625,80335000
2010-01-05,6201.759765625,6254.02978515625,6201.759765625,6239.10009765625,102019700
2010-01-06,6239.10009765625,6269.81005859375,6232.7099609375,6260.89990234375,107294800
2010-01-11,6318.14013671875,6318.14013671875,6248.6201171875,6291.39013671875,103442400
2010-01-12,6291.39013671875,6291.39013671875,6238.64990234375,6266.259765625,139063700
2010-01-13,6266.259765625,6304.0498046875,6242.2099609375,6262.830078125,185619400
2010-01-18,6393.64990234375,6424.68017578125,6373.7001953125,6409.0400390625,225897800
2010-01-19,6409.0400390625,6410.0400390625,6360.0,6368.7998046875,180906500
2010-01-20,6368.7998046875,6423.52001953125,6368.7998046875,6382.0400390625,176579000
2010-01-25,6301.93994140625,6342.31005859375,6300.8701171875,6315.759765625,154344000
2010-01-26,6315.759765625,6321.77001953125,6248.81982421875,6256.16015625,138394300
2010-01-27,6256.16015625,6262.1201171875,6222.5498046875,6252.7099609375,139346800
2010-02-01,6252.5498046875,6266.35009765625,6231.75,6243.02001953125,95575400
2010-02-02,6243.02001953125,6266.60009765625,6227.97998046875,6256.47998046875,86936100
2010-02-03,6256.47998046875,6289.02978515625,6256.47998046875,6281.60009765625,92401000
2010-02-08,6216.16015625,6249.6201171875,6206.06982421875,6222.02978515625,89982700
2010-02-09,6222.02978515625,6222.52978515625,6165.60009765625,6200.68994140625,102505200
2010-02-10,6200.68994140625,6229.919921875,6200.5400390625,6225.47998046875,106987200
2010-02-15,6284.68017578125,6332.3798828125,6281.97998046875,6332.33984375,91194200
2010-02-16,6332.33984375,6386.77001953125,6328.85986328125,6382.31005859375,117603200
2010-02-17,6382.31005859375,6439.2900390625,6382.31005859375,6411.43994140625,110568100
2010-02-22,6479.14990234375,6487.759765625,6454.16015625,6487.18994140625,89178000
2010-02-23,6487.18994140625,6496.2900390625,6460.60009765625,6471.83984375,99792000
2010-02-24,6471.83984375,6471.83984375,6430.9599609375,6465.68994140625,93778300
2010-03-01,6437.5,6447.0498046875,6414.009765625,6424.240234375,95366900
2010-03-02,6424.240234375,6457.3701171875,6412.2998046875,6444.68994140625,95118400
2010-03-03,6444.68994140625,6479.0,6444.39013671875,6478.580078125,106823600
2010-03-08,6560.4599609375,6582.66015625,6541.25,6553.990234375,99765000
2010-03-09,6553.990234375,6553.990234375,6518.81982421875,6530.10009765625,87233800
2010-03-10,6530.10009765625,6572.25,6523.18994140625,6565.9501953125,91402700
2010-03-15,6603.41015625,6609.60986328125,6575.9599609375,6578.10009765625,126977400
2010-03-16,6578.10009765625,6618.85986328125,6572.56005859375,6613.56005859375,116972000
2010-03-17,6613.56005859375,6674.759765625,6613.56005859375,6674.41015625,133013900
2010-03-22,6722.0400390625,6730.22998046875,6688.5,6692.60986328125,126458400
2010-03-23,6692.60986328125,6740.27978515625,6692.0,6738.830078125,122421300
2010-03-24,6738.830078125,6759.85986328125,6722.009765625,6756.97998046875,115176100
2010-03-29,6795.75,6805.22998046875,6754.4599609375,6770.0498046875,103811600
